Locus_tag	Old_locus_tag	Mutant_norm_replica1	Mutant_norm_replica2	Mutant_norm_replica3	WildType_norm_replica1	WildType_norm_replica2	WildType_norm_replica3	FoldChange	pvalue	padj
SMLT_RS18425	Smlt3867	168.5557645	134.8812358	137.6568853	453.775846	463.8643351	468.1977917	0.31864163	1.68E-19	9.02E-19
SMLT_RS18430	Smlt3868	378.6935679	392.9149044	497.4002123	1342.763981	1556.27113	1564.994471	0.284078353	7.20E-23	4.56E-22
SMLT_RS18435	Smlt3869	211.6228762	296.1522787	222.0864416	1052.966224	1117.548493	1036.104372	0.227795898	2.72E-28	2.33E-27
SMLT_RS18440	Smlt3870	3818.122208	4072.093832	3273.480733	639.4114193	334.3845885	354.0384536	8.391948608	3.46E-29	3.10E-28
SMLT_RS18445	Smlt3871	118.0632888	107.7583786	111.9609334	195.9486608	116.9088975	138.7252716	0.745050506	0.092985516	0.122536613
SMLT_RS18450	Smlt3872	574.7231795	703.7281869	492.8116494	409.4295701	299.1862107	342.4780143	1.684109917	0.000589172	0.001049605
SMLT_RS18455	Smlt3873	2336.019538	2825.17545	2082.289818	4424.314498	3685.772983	3534.604317	0.622027233	0.000330988	0.000608494
SMLT_RS18460	Smlt3873A	558.3873786	810.7535153	670.8478878	1147.846629	544.3177699	515.8846039	0.92292171	0.723006017	0.764532051
SMLT_RS18465	Smlt3875	117.3207524	216.9828576	156.0111367	108.2874178	75.42509514	89.59340459	1.790116646	0.004327223	0.006963996
SMLT_RS18470	Smlt3876	2326.366565	2908.010122	2821.048436	1694.440261	1473.303525	1624.241722	1.680752622	7.60E-06	1.64E-05
SMLT_RS18475	Smlt3877	177.4662014	202.3218537	192.7196394	212.4496006	218.7327759	270.2252687	0.818214901	0.140152931	0.178514287
SMLT_RS18480	Smlt3878	251.7198422	178.8642475	227.592717	138.1953713	198.6194172	225.4285664	1.174559082	0.361550044	0.420134926
SMLT_RS18485	Smlt3879	744.0214805	681.0036309	881.004066	514.6230617	424.8947026	394.4999912	1.725313879	5.92E-05	0.000118228
SMLT_RS18490	Smlt3880	7238.987438	6562.998393	8089.636293	2232.783424	1028.295464	706.6318523	5.513942428	2.16E-11	7.14E-11
SMLT_RS18495	Smlt3881	304.4399271	304.2158308	375.3444406	91.78647794	69.13967055	78.03296529	4.098129335	8.42E-20	4.61E-19
SMLT_RS18500	Smlt3882	1003.166687	1114.236296	742.4294681	396.0225565	291.6437012	317.9120808	2.841356107	3.47E-11	1.13E-10
SMLT_RS18505	Smlt3883	1762.781432	2086.993904	1732.64133	1701.659422	1933.396605	2105.445008	0.972921137	0.817070683	0.84788458
SMLT_RS18510	Smlt3884	317.0630461	397.3132055	328.5410996	422.8365838	434.951382	465.3076819	0.789108775	0.055468046	0.076500876
SMLT_RS18515	Smlt3885	1127.912803	1260.113285	1160.906399	1340.701363	1529.872346	1648.807655	0.7857146	0.030037971	0.043119434
SMLT_RS18520	Smlt3886	2249.142779	2132.443016	3052.312004	3926.192376	4311.801272	4683.422972	0.575259297	6.20E-05	0.000123419
SMLT_RS18525	Smlt3887	811.5922936	793.1603107	904.8645928	476.4646383	530.4898358	372.8241675	1.816395301	8.29E-06	1.79E-05
SMLT_RS18530	Smlt3888	200.4848301	206.7201549	248.7001061	172.2285597	128.2226617	117.0494479	1.561757992	0.005364176	0.008548574
SMLT_RS18535	Smlt3889	683.133495	880.3932838	840.624713	660.0375942	647.3987333	669.0604246	1.216255322	0.100888117	0.131954673
SMLT_RS18540	Smlt3891	9756.928397	8584.01778	11697.1644	822.9843752	588.3157421	449.4120779	16.12010947	4.88E-56	1.11E-54
SMLT_RS18545	Smlt3892	311.1227548	252.9023172	281.7377586	939.5222629	876.1881885	658.9450402	0.341440943	5.61E-14	2.19E-13
SMLT_RS18550	Smlt3893	138.8543082	74.77111986	100.9483826	802.3582004	765.5647157	606.9230634	0.144595605	1.13E-26	8.65E-26
SMLT_RS18555	Smlt3894	316.3205097	254.3684176	314.7754111	1812.009458	1856.714425	1223.961511	0.180831125	3.97E-28	3.35E-27
SMLT_RS18560	Smlt3895	353.44733	202.3218537	302.8451477	1318.012571	1551.24279	1010.093384	0.221211795	1.67E-16	7.58E-16
SMLT_RS18565	Smlt3896	1043.263653	533.6605417	1187.520064	3772.527374	3816.509814	2752.829609	0.267203241	3.15E-10	9.72E-10
SMLT_RS18570	Smlt3897	562.842597	579.842704	501.9887751	720.8848099	535.5181755	553.4560316	0.907932301	0.467275348	0.527377416
SMLT_RS18575	Smlt3898	522.745631	302.0166802	512.0836134	8068.959589	8477.780694	5437.741637	0.060780724	2.67E-49	4.82E-48
SMLT_RS18580	Smlt3899	429.1860436	271.9616222	399.2049674	1479.928043	1301.082891	1186.390083	0.277134829	1.37E-16	6.24E-16
SMLT_RS18585	Smlt3900	257.6601335	207.4532051	295.5034471	1032.34005	1195.487758	1167.60437	0.223760115	1.60E-28	1.39E-27
SMLT_RS18590	Smlt3900A	17.82087378	15.39405409	11.93026339	15.46963111	26.3987833	7.225274564	0.915775682	0.804127145	0.836823655
SMLT_RS18595	Smlt3902	574.7231795	554.9189974	590.0891817	5558.754113	7071.102669	7739.714113	0.084427557	1.41E-84	7.27E-83
SMLT_RS18600	Smlt3903	193.059466	162.004093	266.1366449	678.6011515	560.6598739	534.6703177	0.349222911	1.57E-10	4.92E-10
SMLT_RS18605	Smlt3904	13.36565534	11.72880312	29.3668022	4.125234963	20.1133587	7.225274564	1.732248239	0.21591161	0.263793552
SMLT_RS18610	Smlt3905	410.6226334	436.897916	382.6861412	772.4502469	804.5343482	1112.692283	0.457963917	3.89E-08	1.02E-07
SMLT_RS18615	Smlt3906	249.492233	347.4657923	176.2008132	400.1477915	443.7509764	570.7966905	0.547744642	0.002011244	0.003377422
SMLT_RS18620	Smlt3907	3171.372997	4445.216381	3274.398445	4500.631345	4722.868041	5509.994382	0.73931746	0.029253731	0.042041339
SMLT_RS18625	Smlt3908	245.0370145	283.6904253	256.9595192	959.117129	1096.178049	1264.423049	0.236894507	1.45E-29	1.34E-28
SMLT_RS18630	Smlt3909	3706.741747	4501.661246	3691.039951	8684.650907	10398.60645	9944.86791	0.409970299	2.14E-14	8.56E-14
SMLT_RS18635	Smlt3910	636.3537014	759.4400017	649.7404987	1636.686972	1275.941193	1501.412054	0.463406534	4.95E-10	1.51E-09
SMLT_RS18640	Smlt3912	358.6450849	420.7708118	403.7935302	113.4439615	111.8805578	89.59340459	3.741175537	4.39E-21	2.57E-20
SMLT_RS18645	Smlt3913	164.8430825	216.2498074	194.5550646	177.3851034	184.7914831	161.8461502	1.097319899	0.512285522	0.570882937
SMLT_RS18650	Smlt3914	190.0893204	227.2455604	241.3584056	199.042587	226.2752854	205.1977976	1.044141511	0.749776117	0.786596867
SMLT_RS18655	Smlt3915	25.24623786	24.19065643	29.3668022	17.53224859	12.57084919	26.01098843	1.416021402	0.215085833	0.262975023
SMLT_RS18660	Smlt3916	69.05588591	74.77111986	51.39190385	57.75328949	79.1963499	54.91208668	1.020822701	0.917415942	0.932331777
SMLT_RS18665	Smlt3917	118.8058252	129.0168343	132.1506099	299.0795349	191.0769077	134.3901069	0.605749163	0.016018398	0.023909537
SMLT_RS18670	Smlt3918	20.04848301	25.65675681	33.03765247	91.78647794	62.85424595	40.46153756	0.398069729	0.000439169	0.00079468
SMLT_RS18675	Smlt3919	198.2572208	272.6946724	239.5229804	373.3337642	114.3947276	161.8461502	1.090579275	0.74974732	0.786596867
SMLT_RS18680	Smlt3920	81.67900484	93.83042492	79.84099348	153.6650024	52.7975666	47.68681212	0.99716655	0.992275289	0.993256186
SMLT_RS18685	Smlt3921	152.2199636	175.1989965	206.485328	301.1421523	133.2510014	151.7307658	0.907015512	0.666987705	0.713492235
SMLT_RS18690	Smlt3922	426.215898	351.8640935	448.7614461	158.8215461	116.9088975	98.26373407	3.259346295	8.96E-13	3.24E-12
SMLT_RS18695	Smlt3923	490.8165655	572.5122021	553.380679	167.072016	194.8481624	195.0824132	2.908658638	2.06E-17	9.86E-17
SMLT_RS18700	Smlt3924	767.7826455	716.9230904	678.1895883	2156.466577	2104.360154	2018.741713	0.344491147	1.05E-26	8.05E-26
SMLT_RS18705	Smlt3925	873.2228154	978.6220099	846.1309884	1213.850388	1125.091003	1044.774702	0.797120831	0.038301933	0.054122993
SMLT_RS18710	Smlt3926	956.3868931	1147.223555	728.6637796	1128.251763	644.8845634	710.9670171	1.139563053	0.493278298	0.552659443
SMLT_RS18715	Smlt3927	1287.558131	1294.566644	1534.415415	3389.911831	4113.181855	3898.758155	0.360995973	1.51E-18	7.74E-18
SMLT_RS18720	Smlt3928	3674.812681	4418.093523	4274.705145	6117.723451	6436.274785	5754.208663	0.67547968	0.00022656	0.000423117
SMLT_RS18725	Smlt3929	124.7461165	126.0846335	140.410023	114.4752702	115.6518125	89.59340459	1.217713764	0.195129604	0.240433484
SMLT_RS18730	Smlt3930	480.4210558	486.7453293	479.9636735	389.834704	272.7874274	336.6977947	1.44621549	0.005775826	0.009164214
SMLT_RS18735	Smlt3931	1133.110558	1381.066567	1143.469861	1164.347568	956.6416234	1174.829644	1.109935968	0.398916849	0.459235108
SMLT_RS18740	Smlt3932	129.9438713	215.5167572	119.3026339	215.5435268	225.0182005	262.9999941	0.662463371	0.029459215	0.042312626
SMLT_RS18745	Smlt3933	153.7050364	218.448958	171.6122504	632.1922582	652.427073	802.0054766	0.260950225	9.07E-20	4.95E-19
SMLT_RS18750	Smlt3934	266.5705703	285.8895759	178.0362383	907.551692	437.4655518	549.1208668	0.385661716	9.98E-06	2.13E-05
SMLT_RS18755	Smlt3935	1444.233313	1557.731664	1571.123918	2617.461584	2056.590927	1726.840621	0.714080824	0.015124131	0.022628096
SMLT_RS18760	Smlt3936	728.4282159	860.6009286	509.3304757	1354.108377	988.0687463	1034.659318	0.621476932	0.005345112	0.008520875
SMLT_RS18765	Smlt3938	2.227609223	8.796602336	3.670850275	2.062617482	5.028339676	2.890109826	1.49744282	0.524677047	0.582936118
SMLT_RS18770	Smlt3940	2103.605643	2551.014678	2339.249338	8758.905136	10729.21978	10488.20856	0.233327815	8.61E-36	9.88E-35
SMLT_RS18775	Smlt3942	509.3799756	260.2328191	601.1017325	782.7633343	1983.680002	2118.450502	0.280584669	4.27E-06	9.46E-06
SMLT_RS18780	Smlt3943	2760.007827	2955.658385	2791.681634	5471.09287	5993.780894	5109.714171	0.513264534	2.74E-11	9.01E-11
SMLT_RS18785	Smlt3944	298.4996359	321.8090355	287.244034	1134.439615	1006.92502	955.1812973	0.293051298	4.13E-27	3.25E-26
SMLT_RS18790	Smlt3946	696.4991504	741.1137468	669.0124626	801.3268917	568.2023834	648.8296558	1.042917558	0.749617468	0.786596867
SMLT_RS18795	Smlt3947	27.47384708	49.84741324	21.10738908	211.4182919	194.8481624	144.5054913	0.179707182	1.54E-13	5.83E-13
SMLT_RS18800	Smlt3948	65.34320387	67.44061791	56.89817926	180.4790297	186.048568	170.5164797	0.353890327	2.00E-12	7.05E-12
SMLT_RS18805	Smlt3949	48.2648665	54.24571441	60.56902954	212.4496006	201.133587	148.840656	0.288345206	3.10E-13	1.16E-12
SMLT_RS18810	Smlt3950	40.83950242	29.32200779	40.37935302	6995.367189	6292.967105	4936.307582	0.006045703	6.47E-204	2.05E-201
SMLT_RS18815	Smlt3951	19.3059466	23.45760623	32.11993991	3748.807273	4167.236506	3611.192227	0.006420073	9.14E-210	3.31E-207
SMLT_RS18820	Smlt3952	20.79101941	27.8559074	22.02510165	1880.075835	1910.769077	2202.263687	0.011833048	3.85E-166	6.50E-164
SMLT_RS18825	Smlt3953	154.4475728	108.4914288	126.6443345	39.18973215	46.512142	28.90109826	3.380480994	1.18E-09	3.49E-09
SMLT_RS18830	Smlt3954	82.42154125	85.76687278	51.39190385	57.75328949	66.62550071	80.92307511	1.079286829	0.711150586	0.753885138
SMLT_RS18835	Smlt3955	709.1222693	587.173206	655.2467741	216.5748356	191.0769077	160.4010953	3.423205576	1.28E-19	6.93E-19
SMLT_RS18840	Smlt3956	1112.319539	1120.100697	1030.591215	872.4871948	681.3400261	786.1098725	1.393951198	0.004230388	0.006834223
SMLT_RS18845	Smlt3957	3322.107888	3287.730123	3086.267369	1342.763981	1077.321776	965.2966817	2.861752305	5.75E-17	2.69E-16
SMLT_RS18850	Smlt3958	717.2901698	631.1562176	500.15335	282.578595	263.987833	226.8736213	2.387486958	2.67E-09	7.64E-09
SMLT_RS18855	Smlt3959	72.76856795	59.37706577	49.55647871	83.53600801	111.8805578	80.92307511	0.65962325	0.027841596	0.040137244
SMLT_RS18860	Smlt3960	398.7420509	437.6309662	390.9455543	503.2786655	585.8015723	605.4780084	0.725307774	0.006040208	0.009559728
SMLT_RS18865	Smlt3961	1708.576274	2287.849658	1702.356815	3819.967576	4344.48548	4877.060331	0.437087329	1.48E-09	4.31E-09
SMLT_RS18870	Smlt3962	354.1898665	347.4657923	359.7433269	497.0908131	541.8036001	453.7472426	0.71058563	0.002520408	0.004189371
SMLT_RS18875	Smlt3963	715.805097	719.122241	786.4796714	971.4928339	1019.495869	1007.203274	0.740795664	0.002700311	0.00447079
SMLT_RS18880	Smlt3964	825.7004853	705.9273375	1071.88828	194.917352	212.4473513	196.5274681	4.309556192	3.28E-22	2.03E-21
SMLT_RS18885	Smlt3965	1047.718871	966.8932068	1424.289907	365.0832943	260.2165782	195.0824132	4.178948073	4.14E-14	1.63E-13
SMLT_RS18890	Smlt3966	475.2233009	444.9614682	658.9176244	258.858494	153.3643601	79.4780202	3.196211926	6.68E-06	1.45E-05
SMLT_RS18895	Smlt3967	547.9918688	423.7030125	546.956691	465.1202421	353.2408622	289.0109826	1.368018418	0.054389308	0.075115402
SMLT_RS18900	Smlt3968	518.2904125	418.5716612	594.6777445	739.4483672	383.4109003	343.9230692	1.042124653	0.84865694	0.874033785
SMLT_RS18905	Smlt3969	65.34320387	74.77111986	86.26498146	127.8822839	116.9088975	82.36813003	0.686885144	0.038979905	0.055004252
SMLT_RS18910	Smlt3970	17.07833738	34.45335915	16.51882624	35.06449719	55.31173644	44.7967023	0.508378671	0.014347079	0.021554677
SMLT_RS18915	Smlt3971	50.49247572	53.51266421	62.40445467	63.94114193	80.45343482	72.25274564	0.767930442	0.142303742	0.180775688
SMLT_RS18920	Smlt3972	201.2273665	172.2667958	191.8019269	106.2248003	119.4230673	75.14285546	1.870752801	0.000128068	0.000246074
SMLT_RS18925	Smlt3973	5.940291261	2.932200779	4.588562844	11.34439615	26.3987833	15.89560404	0.25202358	0.00106701	0.001848314
SMLT_RS18930	Smlt3974	61.63052184	43.98301168	71.58158036	46.40889334	36.45546265	31.79120808	1.527651989	0.058511641	0.080283045
SMLT_RS18935	Smlt3975	352.7047936	327.673437	309.2691357	95.9117129	116.9088975	95.37362424	3.213563152	4.08E-17	1.92E-16
SMLT_RS18940	Smlt3976	408.3950242	370.1903483	490.0585117	369.2085292	360.7833718	255.7747196	1.283631269	0.104012842	0.135796033
SMLT_RS18945	Smlt3977	184.8915655	179.5972977	196.3904897	165.0093985	160.9068696	96.81867915	1.319809091	0.106087616	0.13821966
SMLT_RS18950	Smlt3978	1154.644114	1007.944018	1317.835249	489.8716519	404.7813439	325.1373554	2.84703322	2.68E-12	9.38E-12
SMLT_RS18955	Smlt3979	86.13422329	89.43212375	144.9985859	23.72010104	28.91295314	30.34615317	3.875014157	5.81E-09	1.62E-08
SMLT_RS18960	Smlt3980	2287.754672	2360.421627	2342.002475	254.733259	194.8481624	182.076919	11.02083581	2.91E-76	1.12E-74
SMLT_RS18965	Smlt3981	357.1600121	311.5463327	397.3695423	97.97433038	90.51011417	63.58241616	4.196993585	1.15E-18	5.94E-18
SMLT_RS18970	Smlt3982	133.6565534	122.4193825	133.0683225	135.1014451	204.9048418	157.5109855	0.783284156	0.125732939	0.161570017
SMLT_RS18975	Smlt3983	144.0520631	99.69482648	160.5996995	69.09768564	81.71051974	78.03296529	1.767148668	0.002060485	0.003455527
SMLT_RS18980	Smlt3984	173.010983	168.6015448	186.2956515	82.50469927	66.62550071	56.3571416	2.545990202	7.17E-09	1.98E-08
SMLT_RS18985	Smlt3985	395.0293689	535.8596923	369.8381652	234.1070842	111.8805578	212.4230722	2.328093656	4.83E-05	9.74E-05
SMLT_RS18990	Smlt3986	218.3057038	244.838765	267.9720701	158.8215461	126.9655768	119.9395578	1.792962229	7.44E-05	0.000146985
SMLT_RS18995	Smlt3987	248.0071602	192.7922012	346.895351	1510.867305	1128.862257	1075.120855	0.211638612	1.15E-17	5.58E-17
SMLT_RS19000	Smlt3988	630.4134101	572.5122021	565.3109423	659.0062854	554.3744493	560.6813061	0.995920263	0.971644955	0.976079049
SMLT_RS19005	Smlt3989	1225.185073	1337.083555	901.1937425	336.2066495	222.5040307	206.6428525	4.513709987	3.04E-17	1.44E-16
SMLT_RS19010	Smlt3990	306.6675364	400.2454063	314.7754111	103.1308741	126.9655768	99.70878898	3.098841434	1.54E-13	5.82E-13
SMLT_RS19015	Smlt3991	726.9431431	685.401932	654.3290615	215.5435268	168.4493791	206.6428525	3.496778624	2.74E-23	1.76E-22
SMLT_RS19020	Smlt3992	1613.531614	1894.934753	1478.434948	1420.112136	1121.319748	1258.642829	1.312137424	0.032007341	0.045803608
SMLT_RS19025	Smlt3992A	4999.497633	5645.219549	5697.159627	923.0213231	765.5647157	745.648335	6.707026006	7.41E-61	2.00E-59
SMLT_RS19030	Smlt3993	888.81608	939.7703496	1157.235549	558.9693375	658.7124976	554.9010865	1.68381368	5.33E-05	0.000106949
SMLT_RS19035	Smlt3994	2213.501031	2687.362014	2910.066555	4353.154195	4863.661552	4559.14825	0.566946943	1.49E-06	3.46E-06
SMLT_RS19040	Smlt3995	697.2416868	1043.863477	827.776737	1472.708882	1500.959393	1419.043924	0.584835695	8.89E-05	0.000174075
SMLT_RS19045	Smlt3996	60.14544902	44.71606188	41.29706559	57.75328949	54.05465152	62.13736125	0.843902378	0.391362213	0.451338419
SMLT_RS19050	Smlt3997	120.290898	114.3558304	152.3402864	47.44020208	69.13967055	73.69780055	2.0463472	0.000122896	0.000236677
SMLT_RS19055	Smlt3998	75.73871358	111.4236296	99.11295742	57.75328949	40.22671741	39.01648264	2.070476762	0.000373997	0.000682605
SMLT_RS19060	Smlt3999	4910.393264	5326.342715	5030.900302	32952.37689	38255.60826	34363.40583	0.144621563	6.43E-85	3.35E-83
SMLT_RS19070	Smlt4003	7332.547026	6979.370904	9428.578931	1537.681333	519.1760715	393.0549363	9.681527841	3.11E-14	1.24E-13
SMLT_RS19075		661.5999392	809.2874149	780.973396	251.6393328	184.7914831	205.1977976	3.500779723	1.60E-19	8.62E-19
SMLT_RS19080	Smlt4007	2160.780946	3147.717536	2161.213099	2393.667588	2507.884413	2874.214221	0.960886669	0.78542759	0.819414772
SMLT_RS19085	Smlt4008	406.167415	425.9021631	419.3946439	333.1127233	305.4716353	367.0439478	1.24553304	0.057419471	0.078934234
SMLT_RS19090	Smlt4009	365.3279126	425.1691129	454.2677215	788.9511868	538.0323453	578.0219651	0.652423313	0.004179572	0.006767244
SMLT_RS19095	Smlt4011	435.1263349	451.5589199	298.2565848	127.8822839	91.76719909	105.4890086	3.637286445	1.08E-13	4.12E-13
SMLT_RS19100	Smlt4012	1028.412925	968.3593072	818.5996113	853.9236374	492.7772882	472.5329565	1.545594603	0.017956286	0.026629372
SMLT_RS19105	Smlt4013	77.2237864	74.03806966	83.51184376	50.5341283	55.31173644	66.47252599	1.369307942	0.075256966	0.101229016
SMLT_RS19110	Smlt4014	128.4587985	123.8854829	146.834011	165.0093985	168.4493791	184.9670288	0.769889333	0.057363466	0.07890009
SMLT_RS19115	Smlt4016	26.73131068	15.39405409	15.60111367	27.845336	20.1133587	10.11538439	0.979602599	0.95043573	0.959280863
SMLT_RS19120	Smlt4017	65.34320387	90.16517395	45.88562844	33.00187971	22.62752854	21.67582369	2.58742829	0.000216882	0.000405643
SMLT_RS19125	Smlt4018	1740.50534	1522.545254	1600.49072	317.6430922	300.4432956	328.0274652	5.142203959	9.35E-51	1.77E-49
SMLT_RS19130	Smlt4019	89.10436892	94.56347512	99.11295742	342.394502	577.0019778	829.4615199	0.161860599	7.29E-17	3.37E-16
SMLT_RS19135	Smlt4020	223.5034587	215.5167572	249.6178187	872.4871948	1440.619317	1495.631835	0.180829103	1.04E-23	6.83E-23
SMLT_RS19140	Smlt4021	236.1265776	232.3769117	229.4281422	561.031955	1093.66388	929.1703089	0.270331262	6.70E-13	2.44E-12
SMLT_RS19145	Smlt4022	276.9660801	303.4827806	284.4908963	393.959939	644.8845634	416.1758149	0.594665115	0.001588335	0.002691345
SMLT_RS19150	Smlt4023	221.2758495	231.6438615	254.2063815	283.6099037	355.7550321	192.1923034	0.8486287	0.346949979	0.405121712
SMLT_RS19155	Smlt4025	92.07451455	115.0888806	119.3026339	247.5140978	262.7307481	273.1153785	0.416471996	3.74E-10	1.15E-09
SMLT_RS19160	Smlt4026	367.5555218	409.7750588	419.3946439	3466.228678	3563.835745	2080.879074	0.13129621	7.68E-34	8.27E-33
SMLT_RS19165	Smlt4027	548.7344053	582.7749048	685.5312889	697.1647088	976.7549821	1051.999976	0.666921445	0.006914598	0.010828521
SMLT_RS19170	Smlt4028	167.0706917	164.2032436	120.2203465	129.9449013	147.0789355	160.4010953	1.03705904	0.818320569	0.84900759
SMLT_RS19175	Smlt4029	952.674211	952.9652531	1003.97755	804.4208179	788.1922442	910.384595	1.162994524	0.148110481	0.187377153
SMLT_RS19180	Smlt4030	803.4243931	867.9314305	794.7390845	292.8916824	198.6194172	343.9230692	2.954891575	8.99E-12	3.04E-11
SMLT_RS19185	Smlt4031	246.5220873	241.9065643	303.7628603	506.3725918	395.9817495	426.2911993	0.594883804	0.000146893	0.00027991
SMLT_RS19190	Smlt4032	1560.068992	1640.566336	1572.959343	644.567963	212.4473513	135.8351618	4.79752308	6.13E-07	1.46E-06
SMLT_RS19200	Smlt4037	378.6935679	442.7623176	423.9832068	1263.353208	1426.791383	1351.126343	0.308203214	7.08E-27	5.51E-26
SMLT_RS19205	Smlt4038	428.4435072	480.8809277	517.5898888	824.015684	954.1274535	933.5054736	0.526194407	3.13E-08	8.23E-08
SMLT_RS19210	Smlt4039	3709.711893	4610.152674	3724.077604	3480.667	2719.07468	2667.571369	1.357960519	0.020557054	0.03013594
SMLT_RS19215	Smlt4040	23569.59065	23478.86469	23986.25341	12894.45319	7629.248373	6051.889975	2.672634777	3.38E-07	8.26E-07
SMLT_RS19220	Smlt4041	680.1633494	678.0714301	685.5312889	450.6819198	574.487808	625.7087772	1.239960722	0.092760928	0.122272476
SMLT_RS19225	Smlt4042	1557.098847	1447.041084	1583.054181	2513.299401	2378.404667	2108.335118	0.655051825	5.74E-05	0.000114912
SMLT_RS19230	Smlt4043	516.8053397	822.4823185	516.6721762	548.6562501	441.2368066	414.73076	1.320589544	0.107715444	0.140160189
SMLT_RS19235	Smlt4044	1098.211347	1469.76564	1076.476843	905.4890745	470.1497597	447.967023	1.996019101	0.000926416	0.0016135
SMLT_RS19240	Smlt4045	6962.763895	7660.374535	8226.375466	4151.017682	4573.274935	5366.933946	1.621781868	4.72E-05	9.53E-05
SMLT_RS19245	Smlt4046	2313.00091	2425.663094	2117.162896	3549.764686	3304.876252	3556.28014	0.658608416	2.36E-05	4.89E-05
SMLT_RS19250	Smlt4047	741.7938712	1018.939771	653.4113489	1061.216694	1148.975616	1313.554916	0.685639426	0.013444778	0.020283347
SMLT_RS19255	Smlt4048	2550.61256	2825.908501	1479.352661	1793.4459	1170.34606	1406.03843	1.568799824	0.021199367	0.030976161
SMLT_RS19260	Smlt4049	243.5519417	288.8217767	280.820046	673.4446078	940.2995194	1158.93404	0.293527719	1.12E-13	4.28E-13
SMLT_RS19265	Smlt4050	1641.747997	1816.498382	1769.349833	2504.017623	2499.084819	2709.477961	0.677879301	6.30E-05	0.000125457
SMLT_RS19270	Smlt4051	1984.057281	1988.032128	1967.575747	749.7614546	854.8177449	830.9065748	2.440252491	3.41E-19	1.81E-18
SMLT_RS19275	Smlt4052	2305.575546	2530.489272	2241.971805	1212.819079	1156.518125	1479.736231	1.839940944	2.28E-07	5.64E-07
SMLT_RS19285	Smlt4054	100.9849514	70.37281869	47.72105357	101.0682566	118.1659824	102.5988988	0.683651816	0.072287906	0.097650392
SMLT_RS19290	Smlt4055	35.64174757	51.31351363	30.28451477	228.9505405	256.4453235	375.7142773	0.13711031	7.42E-22	4.49E-21
SMLT_RS19295	Smlt4056	227.2161407	206.7201549	223.0041542	979.7433038	848.5323203	1036.104372	0.229329434	1.41E-35	1.60E-34
SMLT_RS19300	Smlt4057	39.35442961	56.44486499	24.77823936	180.4790297	170.963549	203.7527427	0.21909716	2.53E-13	9.48E-13
SMLT_RS19305	Smlt4058	178.9512742	143.6778382	159.681987	789.9824955	717.7954887	919.0549245	0.198843685	8.35E-34	8.95E-33
SMLT_RS19310	Smlt4059	1359.584162	1265.977686	1617.927259	4665.640744	4311.801272	4540.362536	0.313810476	1.25E-24	8.63E-24
SMLT_RS19315	Smlt4060	464.0852548	440.563167	625.8799719	1823.353854	2026.420889	2629.999941	0.236108036	3.35E-20	1.87E-19
SMLT_RS19320	Smlt4062	677.1932038	792.4272605	762.6191446	562.0632638	554.3744493	443.6318582	1.428997368	0.00406135	0.00658847
SMLT_RS19325	Smlt4063	1826.639563	2191.820082	2451.210271	1097.3125	1018.238784	937.8406384	2.117573279	2.14E-09	6.18E-09
SMLT_RS19330	Smlt4064	3841.140837	4224.568272	4162.744212	7404.796759	7851.752404	6611.126226	0.559158748	1.70E-08	4.56E-08
SMLT_RS19335	Smlt4065	3133.50364	3407.217305	2994.496112	2471.015743	1832.829812	2008.626329	1.510113896	0.000854932	0.001492593
SMLT_RS19340	Smlt4066	88.36183251	76.23722025	132.1506099	547.6249414	470.1497597	638.7142714	0.178491525	2.95E-22	1.83E-21
SMLT_RS19345	Smlt4067	334.8839199	214.0506569	283.5731837	122.7257402	152.1072752	180.6318641	1.834030688	0.000563339	0.001006416
SMLT_RS19350	Smlt4068	5661.097572	6455.240015	6406.551442	1960.517916	867.3885941	661.83515	5.303951973	2.04E-11	6.76E-11
SMLT_RS19355	Smlt4069	1937.277488	2600.129041	2295.199134	1258.196664	589.572827	534.6703177	2.864903804	3.38E-06	7.52E-06
SMLT_RS19360	Smlt4070	9400.510921	12282.25601	10387.58857	8264.908249	14860.00083	21330.45557	0.721448082	0.138293476	0.176234551
SMLT_RS19365	Smlt4071	17399.85564	22779.5348	18843.39217	30721.65608	47811.96781	50260.45492	0.458282681	1.75E-06	4.03E-06
SMLT_RS19370	Smlt4072	10843.25916	14669.8005	11756.81572	14622.92664	22371.08322	22508.17532	0.626389331	0.003494464	0.005717139
SMLT_RS19375	Smlt4073	205.6825849	222.8472592	226.6750045	153.6650024	193.5910775	199.417578	1.202046687	0.181069784	0.22442015
SMLT_RS19380	Smlt4074	128.4587985	143.6778382	126.6443345	165.0093985	194.8481624	169.0714248	0.754914022	0.041869344	0.058786603
SMLT_RS19385	Smlt4075	232.4138956	270.4955218	288.1617466	907.551692	946.584944	1069.340635	0.27050448	7.72E-27	5.99E-26
SMLT_RS19390	Smlt4076	92.07451455	130.4829347	132.1506099	335.1753408	377.1254757	408.9505403	0.316228678	4.17E-14	1.64E-13
SMLT_RS19395	Smlt4077	536.1112863	487.4783795	513.9190385	515.6543704	472.6639295	508.6593293	1.026876	0.804428349	0.836823655
SMLT_RS19400	Smlt4078	1525.169781	1529.875756	1795.045784	1008.619949	970.4695575	1121.362612	1.564532474	6.35E-05	0.000126174
SMLT_RS19405	Smlt4079	1558.58392	1900.799155	1541.757115	1394.329418	1402.90677	1538.983482	1.153782552	0.211212231	0.258551143
