Gene_ID	Mutant_fpkm_replica1	Mutant_fpkm_replica2	Mutant_fpkm_replica3	WildType_fpkm_replica1	WildType_fpkm_replica2	WildType_fpkm_replica3
SMLT_RS13475	172.6744152	189.7345149	168.6752323	166.4903194	107.1326219	133.0020905
SMLT_RS13480	26.88829418	29.74587681	27.540552	13.20705604	10.24788623	9.203367536
SMLT_RS13485	120.3101785	53.74805965	114.4191481	5.654270866	15.37182935	6.122240143
SMLT_RS13490	96.73908683	51.62539362	80.97592231	22.24631161	33.13935813	14.16911894
SMLT_RS13495	398.4262904	406.0117735	402.3285899	156.7181236	105.7425204	95.51520404
SMLT_RS13500	58.81511556	64.11971277	50.36295363	12.71625328	26.97610926	27.15588235
SMLT_RS13505	197.1479331	190.9926591	199.0353003	80.96894677	273.6676317	320.35208
SMLT_RS13510	288.1080722	249.791979	277.6820575	89.14762826	335.9165858	356.2603566
SMLT_RS13515	329.6024442	283.7115079	376.8168116	115.6093162	458.1146189	407.2498783
SMLT_RS13520	609.6954828	546.9410846	605.9304761	148.5416699	525.7858283	367.6086206
SMLT_RS13525	24.80981255	25.86796342	23.05492479	17.95713984	19.41663964	14.18433119
SMLT_RS13530	4.886548441	5.693965605	4.807122421	12.31377057	11.55266964	13.0732767
SMLT_RS13535	36.73103945	37.11474175	32.87098141	275.5472146	227.2465581	246.1336973
SMLT_RS13540	190.6173225	165.6676738	182.8747324	105.3770683	88.05191184	94.07750012
SMLT_RS13545	161.1432567	155.3989037	121.3982191	163.0078983	161.9099485	145.8845934
SMLT_RS13550	81.2624002	77.29454907	61.34224331	119.7125294	115.0330243	113.1842716
SMLT_RS13555	20.65721238	17.71661047	17.70483423	74.81871141	101.9490381	76.62783486
SMLT_RS13560	40.83037265	67.71100906	38.74432494	547.8176786	457.9962853	282.5033687
SMLT_RS13565	61.61520972	110.333056	69.11488992	375.4777224	319.9282059	205.4582285
SMLT_RS13570	13.40627625	16.07468065	15.10913973	16.74133864	15.61502634	14.91249878
SMLT_RS13575	51.35926941	57.76044466	57.64503475	85.37264726	83.83137668	74.04403101
SMLT_RS13580	106.4063561	114.233777	106.4933774	199.2762065	236.2665524	205.804411
SMLT_RS13585	15.07522213	15.86015476	16.43181961	39.8340091	25.31052712	34.28692584
SMLT_RS13590	27.00079751	29.35939658	30.10912015	15.91477882	12.05288161	11.39161592
SMLT_RS13595	56.93991709	55.01375592	59.96733096	11.36195262	12.54148043	12.07500651
SMLT_RS13600	21.04301284	18.99107467	20.18224182	16.47293131	29.11400674	25.05264509
SMLT_RS13605	2.4393504	2.832556365	5.220523657	0.919047714	3.516786265	2.673143058
SMLT_RS13610	2.929763954	3.257400771	4.48978822	2.662712911	2.988778132	6.195815452
SMLT_RS13615	6.133197681	5.427287068	5.695441114	2.911945354	2.819241882	1.836799599
SMLT_RS13625	20.24530386	13.3366681	20.30979123	4.528890206	4.661883635	3.235408443
SMLT_RS13630	377.8389861	240.7578176	366.1773253	9.905292029	12.0850594	6.263161272
SMLT_RS13635	84.26968682	54.92836795	89.32862487	4.898221333	4.581698345	1.424697125
SMLT_RS13640	35.58048488	24.05959947	36.03906682	2.616492234	2.145460803	2.174380517
SMLT_RS13645	34.25537594	26.44957756	30.58064276	6.09776648	8.87327864	11.74071214
SMLT_RS13650	27.6497326	20.76115342	22.81942682	11.0448389	4.444394835	6.023442931
SMLT_RS13655	26.78180589	19.72272538	24.6070566	16.99100836	11.16453901	8.450616855
SMLT_RS13660	9.703686612	6.387535652	10.54240485	9.575115628	3.032251269	2.977089325
SMLT_RS13665	9.30554131	8.149319988	7.268767389	7.359104109	6.772661532	7.451002203
SMLT_RS13670	7.170211782	7.18055832	7.261001612	10.47675118	5.466799162	7.756684345
SMLT_RS13675	20.71394515	15.15758794	18.30652528	11.90636113	10.46484024	7.857420505
SMLT_RS13680	20.52648863	21.13522826	27.00054117	17.86836993	11.39571555	7.626319902
SMLT_RS13685	4.854540273	3.248410569	4.407456231	2.601584482	4.866940266	3.279020814
SMLT_RS13690	127.8888614	106.1201587	181.3017905	111.2472504	90.61717289	102.0474234
SMLT_RS13695	18.90328561	15.8514212	17.56618786	6.303367655	9.475785214	7.857420505
SMLT_RS13700	7.274505772	7.070694546	7.074933592	5.727059755	5.926672934	5.500194353
SMLT_RS13705	10.69654545	8.700476479	8.884049031	4.925582375	6.282669978	3.857149046
SMLT_RS13710	9.046528884	8.44421503	6.476222658	6.734672851	8.147404109	6.563149137
SMLT_RS13715	13.02510874	13.89572637	12.72034293	10.61281289	11.44477954	8.138042666
SMLT_RS13720	4.84746712	4.614028705	2.439985297	5.231668325	6.940011706	5.173724065
SMLT_RS13725	8.839987129	9.071741811	8.15385322	2.442400774	2.942252943	1.775992306
SMLT_RS13730	1.083269406	2.584884032	2.10916272	0.427566562	2.726844666	1.554525639
SMLT_RS13735	1.744105569	2.09448208	1.920875466	2.141684763	2.7317579	3.50398482
SMLT_RS13740	7.539371201	6.46612429	7.098443137	6.91408998	8.030962518	8.985466023
SMLT_RS13745	8.584519611	8.531651775	6.235135329	9.81441779	10.77979235	8.920695298
SMLT_RS13750	12.35371501	13.78847385	11.61415982	7.78451162	10.4066558	8.926188029
SMLT_RS13755	20.12285242	26.38494625	15.73336425	8.914762826	8.191969153	9.897815184
SMLT_RS13760	70.86116706	78.23513507	76.28217409	33.38450276	28.62233065	24.453392
SMLT_RS13765	25.83114757	31.6125209	37.92805548	18.03271113	15.0640688	20.86917455
SMLT_RS13770	40.75314248	46.94321107	43.96697735	8.288101493	8.637790603	12.05338996
SMLT_RS13775	10.31331832	10.71237597	9.675094493	8.54840271	13.24013824	17.16792562
SMLT_RS13780	13.78459319	14.6908951	16.11525173	15.97132358	15.37672639	17.08532133
SMLT_RS13785	105.643354	130.959405	100.7550794	217.5924198	187.921647	213.4538042
SMLT_RS13790	40.96283669	48.03460968	42.59242645	20.33191522	18.67953832	16.33516368
SMLT_RS13795	4.756477123	5.138487839	4.603286132	2.582567889	3.335809976	4.231251196
SMLT_RS13800	4.06957966	4.112801175	3.169444519	4.497538002	5.531809747	4.204781784
SMLT_RS13805	16.44442393	19.01354512	18.52272771	25.81495027	24.73216527	30.8684377
SMLT_RS13810	41.25327327	49.79807207	43.56835004	46.26992578	57.63354295	74.39434437
SMLT_RS13815	507.3468034	605.0225949	510.1597853	123.9662305	130.938123	124.8456814
SMLT_RS13820	59.28185267	68.49246853	61.70649649	44.32198467	68.86807966	54.20288382
SMLT_RS13825	50.87435979	46.7435207	47.66362813	66.34973391	115.3806369	129.2663465
SMLT_RS13830	89.04270895	80.25824837	87.74167372	58.64975543	114.7068736	127.941551
SMLT_RS13835	118.0976058	107.4166895	99.50134915	48.59419736	72.53620682	95.24426188
SMLT_RS13840	143.8839786	124.6328741	124.9710984	68.02947401	83.68849003	109.5634168
SMLT_RS13845	13.67563572	12.59715592	9.354727125	5.903816441	3.012170134	4.865356405
SMLT_RS13850	14.70885342	17.62661329	11.90392341	11.62795151	8.839072374	7.174166548
SMLT_RS13855	36.39220697	39.4125483	41.40302096	15.5120611	17.99803229	13.8616758
SMLT_RS13860	31.40485223	29.36370017	35.06200826	14.46141536	11.84101261	8.208969146
SMLT_RS13865	1.834240223	3.93213549	2.685875288	7.371380114	5.876455947	3.685069307
SMLT_RS13870	2.611666543	3.219273179	2.765233804	2.755114339	2.928498742	4.388360679
SMLT_RS13875	7.122250499	8.482365857	8.646348722	6.857509866	7.986280515	6.070448617
SMLT_RS13880	50.40689656	47.69032729	62.45524598	10.01157199	14.0713377	12.98329139
SMLT_RS13885	17.65355591	19.53186612	18.74840692	9.632042594	7.580628171	10.72944317
SMLT_RS13890	65.66903214	70.85422338	64.57568679	30.89403857	26.21494764	25.32027797
SMLT_RS13895	3.891002298	3.318158703	4.27525909	3.245419914	5.045127964	3.687356039
SMLT_RS13900	2.991545313	5.458767564	4.853867848	21.64732695	20.08113423	19.60452434
SMLT_RS13905	0.495636759	0.973973653	0.368462863	2.054092817	4.890727852	3.783873008
SMLT_RS13910	4.353342868	5.09509967	3.728127718	3.183843866	3.948243839	3.987173203
SMLT_RS13915	20.67119592	18.04226803	16.51133015	16.23501523	21.07784418	19.39441354
SMLT_RS13920	5.675146347	5.441197063	6.804803513	5.753499412	7.177403269	6.988088875
SMLT_RS13925	2.178029616	2.404972936	2.518717854	4.728177005	4.897802194	5.50095206
SMLT_RS13930	32.71143955	27.26319385	26.49444208	26.72670512	15.02668898	18.15575566
SMLT_RS13935	19.90611243	18.27778481	19.50763214	7.480919854	10.42557254	9.670671391
SMLT_RS13940	18.42577679	22.44594009	25.41251234	7.2562023	8.227038325	6.532622862
SMLT_RS13945	9.008727624	11.38050753	15.26234064	5.714591555	6.317190143	6.833269542
SMLT_RS13950	16.92169981	16.62637957	13.14839257	7.131810261	9.602129017	4.033475859
SMLT_RS13955	6.109529566	6.753268202	7.727545607	3.692505313	3.58846304	6.648586581
SMLT_RS13960	90.4712016	68.37867967	69.60913711	131.6238511	213.8183064	234.890653
SMLT_RS13965	18.65647337	14.15855097	16.04304	74.91478146	158.4817411	149.3672752
SMLT_RS13970	18.58685967	12.10658706	13.90828064	49.55050211	104.8776228	107.9346392
SMLT_RS13975	16.43509217	14.01099402	16.07114488	27.7125586	62.17818612	101.3224674
SMLT_RS13980	14.55131215	11.63325589	12.31821924	27.59331351	64.02127153	101.5026863
SMLT_RS13985	35.1587626	40.66709438	29.96068949	31.56030977	42.34695737	62.5884185
SMLT_RS13990	76.82369767	75.97447501	65.43500565	64.86156342	89.02830759	126.7759558
SMLT_RS13995	232.6418911	194.4274799	232.3242861	129.6515747	180.8719998	210.0752944
SMLT_RS14000	135.3119124	101.083564	125.6373941	30.83598671	28.07017527	13.31928598
SMLT_RS14005	185.2254709	180.6664073	169.5031949	16.34994856	13.48019654	9.221784316
SMLT_RS14010	48.99219438	51.29617678	56.90849913	104.2699424	132.3237764	141.9508726
SMLT_RS14015	24.72117794	25.94585857	26.05545723	13.7491367	13.1529556	14.02901385
SMLT_RS14020	13.73419575	15.58954155	18.2602174	6.757546165	6.298772679	6.299681163
SMLT_RS14025	52.91302271	49.36695652	52.13704687	34.92157701	28.49652196	34.06794
SMLT_RS14030	7.641936242	12.51427989	14.72881813	10.55695598	1.496176613	6.823549386
SMLT_RS14035	46.70072148	41.71426631	43.13439595	1521.374656	866.2862588	934.8262659
SMLT_RS14040	16.13297651	17.51999185	13.67675969	212.3121147	152.6100145	167.17696
SMLT_RS14045	4.245520134	6.674282609	6.312350627	72.72569674	62.83941774	54.58839509
SMLT_RS14050	8.491040268	5.839997283	11.57264282	124.3374815	116.7017758	122.8238889
SMLT_RS14055	0	0	0	29.32487772	23.9388258	22.1765355
SMLT_RS14060	49.36613436	44.24713255	40.64931787	63.06606795	87.25902931	106.0186486
SMLT_RS14065	16.99272761	12.38961657	17.04400629	16.20865968	16.2781514	11.65065799
SMLT_RS14070	61.65252965	50.42499341	66.94515687	71.59888254	88.04272876	82.68852366
SMLT_RS14075	10.50519401	5.898203236	2.789178184	35.24441117	15.86643106	16.58281188
SMLT_RS14080	9.765288431	11.80566097	6.858188478	13.49026174	10.94274778	9.221784316
SMLT_RS14085	10.56105085	11.79963483	10.89718329	3.513207025	4.543397837	3.83194399
SMLT_RS14090	66.22375376	66.25537848	50.60913324	10.35047369	14.05397358	11.16813139
SMLT_RS14095	33.95480456	34.46847143	37.15147777	6.630815325	8.040060182	5.595435814
SMLT_RS14100	11.97499287	12.41967022	14.56251336	14.09206495	25.00825788	21.38514447
SMLT_RS14105	115.1555657	106.0235697	102.1178841	31.38484995	30.06290213	31.31666433
SMLT_RS14110	97.23023364	107.4816633	93.28251482	70.96718648	99.18623418	112.3285385
SMLT_RS14115	13421.44142	10621.91993	9506.6728	2305.043999	6812.036704	6991.958376
SMLT_RS14120	33.19190752	36.95165736	36.00687422	24.00885353	20.58316258	16.59945127
SMLT_RS14125	152.1561118	126.5005574	146.9787523	111.4345353	68.00269389	48.30002604
SMLT_RS14130	52.81473069	48.45637699	66.30534155	34.78931835	25.8850718	24.94571307
SMLT_RS14135	21.63148161	18.99795799	17.29394938	35.30847074	35.56081193	35.81085609
SMLT_RS14140	79.68024079	96.92437073	75.45185304	54.74417735	53.91855249	57.58050547
SMLT_RS14145	58.23611033	60.31272455	54.2143675	52.03902202	49.55142317	50.80493112
SMLT_RS14150	67.7039813	56.68526658	67.55152489	25.88156949	34.40976382	44.21156883
SMLT_RS14155	5.247649502	6.59604926	5.857614746	4.571673244	3.998573101	4.559030798
SMLT_RS14160	100.4853965	129.1261803	117.6501922	16.55598811	17.32715011	19.55001054
SMLT_RS14165	34.70734415	26.71077927	27.14267741	49.04031084	55.11070174	51.43477104
SMLT_RS14170	71.99736184	57.18944118	78.54544526	55.58616821	41.02457599	31.77633292
SMLT_RS14175	55.81774355	55.22928261	70.81300395	52.38236551	44.8197724	38.95732028
SMLT_RS14180	290.9767785	322.2256112	280.9734548	738.8123744	756.6289026	745.8406225
SMLT_RS14185	44.96370265	52.37860917	58.02858782	140.926797	140.7106567	129.3583693
SMLT_RS14190	11.622682	16.8172784	11.89316241	22.92595816	27.61223433	31.01780111
SMLT_RS14195	89.21020344	92.21329043	76.85310908	81.51512584	65.16224901	65.11971788
SMLT_RS14200	65.54549619	62.40978398	72.00265916	149.0461219	131.5695413	147.2957807
SMLT_RS14205	35.64619572	30.19318323	39.29287971	75.90283777	57.6127741	64.45329791
SMLT_RS14210	9.142020022	11.97662935	16.43549071	15.84846725	17.6881324	15.12553447
SMLT_RS14215	2.772855338	3.21981993	5.726047227	4.178795075	2.665064591	3.207423605
SMLT_RS14220	36.39128035	42.12569469	41.07351436	159.5701839	214.4383174	264.3268549
SMLT_RS14225	38.34504562	37.98214934	39.01256314	69.3370442	100.5257214	100.2105804
SMLT_RS14230	103.480157	116.6814673	98.56563274	61.01425445	46.20146164	44.75010199
SMLT_RS14235	116.0984976	102.5878888	88.4753924	34.60067763	33.57629829	30.58653416
SMLT_RS14240	49.53366488	37.81072946	49.75882508	25.62653534	32.6871123	15.66077619
SMLT_RS14245	108.8156519	83.96840122	91.80852475	72.98165504	76.9185635	49.75183864
SMLT_RS14250	38.50814012	42.61599159	29.70225657	23.64314937	23.54745535	20.25373242
SMLT_RS14255	117.5700696	155.2650649	108.1202027	45.77131958	48.31236163	46.95688314
SMLT_RS14260	210.1793364	255.9842172	205.4746536	88.98161778	104.8159482	118.5416987
SMLT_RS14265	101.1614451	82.85009478	105.0856085	41.60222652	50.03214593	48.89560531
SMLT_RS14275	114.2404209	109.3446913	107.6442936	95.07540665	127.3584811	134.0138028
SMLT_RS14280	222.1154369	198.8452936	233.6804357	170.5045774	228.6964791	229.5131929
SMLT_RS14285	133.8615273	121.3203544	128.165472	136.7804296	168.2880874	181.0191766
SMLT_RS14290	284.2327641	214.2250321	250.9959483	272.0589432	344.8081843	374.6769011
SMLT_RS14295	514.2578322	440.3675774	509.8174994	448.2852164	537.1416533	519.2071221
SMLT_RS14300	200.3428429	153.5914103	196.5802775	99.76044115	104.7633396	82.67372879
SMLT_RS14305	177.1536808	154.56654	171.4774636	129.45192	95.52027164	65.56881939
SMLT_RS14310	195.7570738	185.3124679	187.6489686	140.1195975	102.1933965	69.99307476
SMLT_RS14315	357.4074796	366.2084743	339.5073507	93.83359333	62.3944011	41.2212368
SMLT_RS14320	323.0293405	360.6917465	380.9958792	71.52245247	58.64669359	39.00567629
SMLT_RS14325	1633.36462	1446.415588	1353.893298	263.653612	143.4722916	119.7861119
SMLT_RS14330	143.5450791	138.4357451	134.4029703	64.36671017	45.95755829	42.98429949
SMLT_RS14335	719.3556658	748.3345355	673.1216684	170.0024539	51.56590093	54.2710207
SMLT_RS14340	204.9656254	224.4863173	226.7336228	57.73370211	31.94693301	27.78159393
SMLT_RS14345	24.11959854	25.21579213	21.11061156	59.35819802	96.91570422	117.5598471
SMLT_RS14350	52.7010566	68.29320632	49.1398962	18.57242255	19.18846506	17.82652277
SMLT_RS14355	4.79171538	6.601560401	3.420251322	4.317076429	10.73769366	6.801520171
SMLT_RS14360	33.55117966	28.84493417	30.17224199	17.56787643	14.06468749	8.697522068
SMLT_RS14365	8.804353072	10.32185566	10.90878579	4.561041446	3.878460925	6.834128532
SMLT_RS14370	34.89503067	34.52087283	41.16276051	47.87557814	29.48022067	16.80614941
SMLT_RS14375	28.59340552	29.6408689	22.4268067	36.60126201	13.40476933	18.97279585
SMLT_RS14380	155.4985688	133.6866848	157.9862213	156.0978551	44.75310607	33.32303636
SMLT_RS14385	14.88323889	14.13976539	9.806863983	46.14331463	23.22234686	22.52091652
SMLT_RS14390	14.69328832	18.347708	16.00178123	11.93314709	14.25098406	13.61127961
SMLT_RS14395	27.41355388	31.55538731	20.94982725	10.08957653	14.98496266	17.48732889
SMLT_RS14400	72.27452969	64.6489335	68.04882934	245.8426891	264.2071877	243.5580261
SMLT_RS14405	55.89838573	46.91924823	58.1391508	44.80965442	33.00409544	24.00878488
SMLT_RS14410	40.10837216	30.01495958	30.16874983	24.04096919	22.63659801	21.45785148
SMLT_RS14415	32.82226255	24.41483265	36.30206242	28.17884801	25.81334593	27.56870815
SMLT_RS14420	14.73152603	10.88784486	16.79892908	10.08538825	10.79665224	7.202635463
SMLT_RS14425	12.46410646	16.78966731	10.71067593	39.43602247	62.69958815	67.85286492
SMLT_RS14430	5.582912991	7.260192914	5.900093631	4.763613724	10.70546726	14.84512653
SMLT_RS14435	9.208801406	9.807851023	9.98729695	19.32503053	18.66254866	19.01872371
SMLT_RS14440	5.710788145	6.35927222	7.311650972	4.733502385	1.006278076	2.677085747
SMLT_RS14445	13.29092888	11.33509449	9.320806749	5.478345871	4.362037439	4.780296609
SMLT_RS14455	15.84176755	13.42888149	16.45313052	13.24877508	11.22042437	7.56666758
SMLT_RS14460	14.44285516	17.36108036	17.32389561	14.85793804	6.226944569	10.49526882
SMLT_RS14465	84.70509256	83.55533245	82.58022778	25.5587328	11.97974918	17.68937414
SMLT_RS14470	22.37106076	32.68915304	26.65214709	24.56512423	9.602129017	13.82906009
SMLT_RS14475	5.552745403	5.701596461	3.656922508	4.8374682	2.996992533	2.412045364
SMLT_RS14480	40.61394327	31.89359355	33.38734672	6.973039515	4.789205523	4.836426701
SMLT_RS14485	25.51882827	21.85723916	28.72141317	7.659682345	4.590753085	2.281580178
SMLT_RS14495	7.418101559	5.973396406	5.390321884	2.61972287	1.277633961	1.68082245
SMLT_RS14500	408.9437641	317.2658984	248.5537313	156.5926504	36.19962891	34.96110697
SMLT_RS14505	2.435166266	1.834378302	1.60918624	0.448541526	0.858184321	0.163078539
SMLT_RS14510	7.54887714	7.525149415	6.76519577	3.897993967	3.874256306	2.944859474
SMLT_RS14515	4.120811369	2.429336582	2.757118665	2.732494353	3.194900762	0.99346696
SMLT_RS14520	0.707586689	1.668570652	1.75343073	1.563993478	2.742990457	2.843145577
SMLT_RS14525	11.01708731	9.952567806	11.73258539	5.282822415	4.853206395	3.978598637
SMLT_RS14530	71.40459866	73.84175185	70.9986657	21.57791832	20.60295208	17.21459762
SMLT_RS14535	3.304033589	3.17873833	2.814466733	1.90181607	3.456766446	2.558376116
SMLT_RS14545	33.39809172	44.49521739	53.30429419	12.51194783	12.46813844	17.05887346
SMLT_RS14550	3.795994473	4.351370524	7.054980113	0.436998178	3.344394781	3.177633292
SMLT_RS14555	13.52097079	9.661818634	14.77290439	6.28278523	9.963111311	7.408425047
SMLT_RS14560	8.786034156	8.441333621	9.92081934	5.560516048	4.766491556	4.521573973
SMLT_RS14565	5.038527198	5.521816393	6.482954698	4.015658931	6.146455274	3.50398482
SMLT_RS14570	4.968653798	5.001011758	6.006117655	3.850507887	3.416621148	3.286836465
SMLT_RS14575	1.217583133	1.495417094	1.0057414	2.242707629	2.145460803	2.038481735
SMLT_RS14580	0	0.157725584	0	0	1.980014821	0.645012131
SMLT_RS14590	56.18664283	53.93370958	41.4489913	32.10109691	22.81794433	21.53563914
SMLT_RS14595	9.174564932	9.379899574	9.37049552	5.223828361	6.663088162	5.355273629
SMLT_RS14600	76.53257629	73.4171087	81.9202837	34.09505783	24.93627688	31.16087553
SMLT_RS14605	15.13311029	18.58625601	20.49134927	2.239890157	3.047488712	2.388813772
SMLT_RS14610	9.298145601	7.772309748	5.846277427	0.766861318	3.668045889	1.115246781
SMLT_RS14620	34.7218917	29.45618427	33.89229729	14.50696313	15.07172136	11.22930568
SMLT_RS14625	60.66561537	54.28852749	61.49155506	18.35392347	14.61624386	12.71053317
SMLT_RS14630	5.853234108	4.888420142	5.620520815	3.840827521	5.414734408	5.291732177
SMLT_RS14635	27.50093886	38.39120577	27.49556947	10.53220925	17.03242406	10.39367649
SMLT_RS14640	32.89861877	23.6217257	28.84702979	7.341569386	1.337757913	0.508421327
SMLT_RS14650	8.962764728	6.340568478	9.99455516	0.742896902	3.790314086	3.601317731
SMLT_RS14655	21.80131961	21.99206184	20.16919239	5.22035661	5.122046062	11.09595193
SMLT_RS14660	20.99230678	19.98934239	20.39049808	4.296271241	5.479972172	4.425715766
SMLT_RS14665	54.3778173	56.44812517	46.51710145	21.22562578	23.54232351	24.69475016
SMLT_RS14670	71.64285987	72.83793541	74.89033067	24.06740377	29.44541521	24.28657247
SMLT_RS14675	2.406653911	3.07954757	2.080393095	2.31953933	1.380686831	0.899548575
SMLT_RS14685	0.36458704	2.328457351	1.129328267	2.014635667	0.642426116	0.366235701
SMLT_RS14690	13.22375124	13.59930671	13.65376388	8.037900909	8.699081508	6.376103524
SMLT_RS14695	26.47125125	25.44854015	23.87814811	28.86685106	23.90218474	24.69475016
SMLT_RS14700	35.85105891	33.81636522	22.21012258	120.8445628	97.2847282	106.5990048
SMLT_RS14715	106.9033086	126.555959	109.4267912	82.14509553	69.27915474	70.76426141
SMLT_RS14720	12.29179163	15.5279228	15.093818	11.21925934	11.02285219	16.97764073
SMLT_RS14725	59.75176485	64.12825669	37.58636128	21.33447514	20.08542507	28.81054185
SMLT_RS14730	161.304577	170.2202576	165.5928483	183.0275272	168.9219603	179.7453946
SMLT_RS14735	76.34760715	75.90821418	100.3522158	89.14762826	91.99964236	96.3732914
SMLT_RS14740	133.7938994	173.8400188	138.7027969	152.6244735	186.5390178	213.5901951
SMLT_RS14745	48.30025689	58.36425419	45.66319697	79.53767751	74.67614219	43.21581278
SMLT_RS14750	64.10383369	71.60741515	72.72986408	54.40518607	52.42324954	51.81597452
SMLT_RS14755	58.23321171	73.1559144	61.84476121	78.64035716	69.00046913	68.28575942
SMLT_RS14760	23.26986946	30.17073477	27.64293323	38.99518312	38.88946794	49.9632631
SMLT_RS14765	12.1581852	10.10815265	13.32607355	91.08562018	95.58183346	122.1316448
SMLT_RS14770	630.3665456	664.5998301	605.0362416	281.0324623	174.7242347	171.0186737
SMLT_RS14775	23.48935848	21.51152313	19.77162247	51.76029455	56.34858626	60.91249575
SMLT_RS14780	107.7173801	103.7400899	115.9673576	57.39020343	52.94866242	50.47343019
SMLT_RS14785	15.2256349	25.39706441	16.7809815	73.37253355	72.06276163	81.62986858
SMLT_RS14790	66.2263981	86.43707138	65.95969007	33.42223262	30.68744446	44.35058248
SMLT_RS14795	73.33650433	95.3157353	73.35872839	21.19441162	15.7000755	17.47698311
SMLT_RS14800	161.8738084	200.8669067	162.8684709	24.91739804	46.38341556	43.72027752
SMLT_RS14805	72.1549733	83.28021522	68.6409683	16.57833087	28.59359749	29.72034844
SMLT_RS14810	145.8931761	170.3742681	152.2431999	63.54708034	106.4832842	76.17175633
SMLT_RS14815	40.98648086	47.98268038	29.89362444	34.13310091	70.17203104	44.38380772
SMLT_RS14820	13.45642485	14.18666007	13.02182529	16.55404969	28.21101351	29.40253929
SMLT_RS14825	9.475457324	6.133187324	8.624389978	9.863933816	7.359064926	7.307893184
SMLT_RS14830	2.44439038	2.131535805	1.438610212	9.539471585	11.9524109	10.00593392
SMLT_RS14835	122.2015235	124.7367459	122.4690685	94.43450192	80.68950845	92.26443464
SMLT_RS14840	33.85522677	29.34237875	33.15490463	30.94127304	23.8359958	29.70158954
SMLT_RS14845	10.60275998	8.39413321	8.884049031	9.48379024	10.88707237	8.428615967
SMLT_RS14850	21.51063535	24.55416224	17.63745028	40.64083053	37.90314086	37.49607285
SMLT_RS14855	46.88646298	41.94021858	54.97005338	5.571726766	6.514602335	10.12870612
SMLT_RS14860	48.39892953	53.60862585	48.7234564	25.22754064	19.14898262	19.35708281
SMLT_RS14865	10.04617585	14.6320811	16.25488092	10.2862648	13.95335405	11.87247604
SMLT_RS14870	39.8435632	42.75080262	46.94412272	20.93618542	18.52085292	21.77160265
SMLT_RS14875	6.47991189	6.104274001	9.435853319	8.674820969	10.00548749	6.307898138
SMLT_RS14880	47.15288663	50.71166049	58.26094349	20.92794932	19.41380385	13.17555268
SMLT_RS14885	88.45494909	82.96070906	93.90522854	91.64709447	34.36079124	15.34767183
SMLT_RS14890	53.44908174	44.43289157	67.49063801	22.87507148	20.45199927	15.15974918
SMLT_RS14895	452.5055472	419.2460733	572.2942858	79.15228812	38.24771486	43.21581278
SMLT_RS14900	57.38937847	45.37137804	50.73169311	56.9076237	41.12271267	44.05009488
SMLT_RS14905	65.02451601	63.5670224	52.69393967	42.19200727	36.74579304	37.60765387
SMLT_RS14910	21.91649639	18.12223975	23.97017003	14.45300472	12.63438029	11.32489853
SMLT_RS14915	7.611455584	7.153461873	7.790627612	7.086093528	3.498751464	3.324293291
SMLT_RS14920	13.60440845	12.52717172	12.44355212	4.526259271	7.530425336	4.722257688
SMLT_RS14925	23.20541268	30.22978103	27.0559675	19.81058406	19.52586044	21.21503536
SMLT_RS14930	39.80615794	37.05559593	38.91909024	9.235539187	7.688537469	5.997924193
SMLT_RS14935	121.1963863	136.2696761	115.0312558	434.3771544	463.4234846	467.1605485
SMLT_RS14940	279.7594462	293.5712973	261.4162709	160.8005576	141.896547	138.2906009
SMLT_RS14945	95.6913449	86.01950926	92.02119922	67.50273086	42.89450097	45.88345554
SMLT_RS14950	31.69278562	23.91792289	27.06989234	49.09174513	49.3097287	44.57054045
SMLT_RS14955	42.88848899	38.09559662	41.45889548	65.30155486	61.7680814	53.35285528
SMLT_RS14960	40.33244127	38.1665287	39.5253929	67.58198032	63.34056427	60.10354544
SMLT_RS14965	21.74008212	22.14971922	22.81423791	18.30497967	17.08168215	18.32350462
SMLT_RS14970	217.3706309	244.295857	224.9786506	154.3541256	133.9653521	117.5750048
SMLT_RS14975	133.7048053	139.0980305	141.4526197	83.85575991	70.41936272	70.11469624
SMLT_RS14980	16.35247279	17.36108036	14.95783765	7.277357409	6.76841801	5.732709858
SMLT_RS14985	8.220624973	8.750253739	6.111320352	7.570923844	12.7953278	11.56091807
SMLT_RS14990	120.8897706	100.8854896	153.6940482	4786.63332	5794.632174	6018.234087
SMLT_RS14995	145.5459872	111.9892614	203.1793551	6410.910825	7610.163086	8026.355046
SMLT_RS15000	104.7538475	75.27615545	148.5948475	6285.518392	9303.923027	10032.28454
SMLT_RS15005	32.20653138	47.17476363	29.59713572	82.08805549	70.36163164	70.43461198
SMLT_RS15010	411.3671061	387.9156054	433.9818642	484.1321051	243.5192944	291.0374648
SMLT_RS15015	132.8570854	126.3113964	153.6080736	225.3933225	230.5163061	230.8560837
SMLT_RS15020	106.0474323	95.31987946	102.3442448	114.7032817	98.92719763	130.9439127
SMLT_RS15025	136.4388871	131.0384152	118.5385971	125.0896879	119.124157	115.6537466
SMLT_RS15030	23.02546882	20.83754899	21.02141179	35.43583346	33.81031344	29.82499755
SMLT_RS15035	31.63328727	33.47208096	31.71726102	50.42286666	71.17558125	83.88951892
SMLT_RS15040	18.6672755	19.31322582	19.14665739	45.25693772	60.12222343	62.09168502
